wavenumber,transmittance
1560.1295,82.005203
1558.2010,81.762680
1556.2726,81.565399
1554.3441,81.457787
1552.4156,81.329277
1550.4872,81.300568
1548.5587,81.244568
1546.6302,81.277679
1544.7018,81.252182
1542.7733,81.317596
1540.8448,81.388557
1538.9164,81.644379
1536.9879,82.017853
1535.0594,82.484543
1533.1310,82.845039
1531.2025,83.285202
1529.2740,83.646866
1527.3456,83.943359
1525.4171,84.180038
1523.4886,84.451660
1521.5602,84.607735
1519.6317,84.713280
1517.7032,84.787354
1515.7748,84.907166
1513.8463,85.007111
1511.9178,85.032013
1509.9894,85.001526
1508.0609,85.040054
1506.1324,84.968689
1504.2040,84.998489
1502.2755,85.013123
1500.3470,84.954399
1498.4186,84.827301
1496.4901,84.698509
1494.5616,84.590752
1492.6332,84.594185
1490.7047,84.524994
1488.7762,84.496574
1486.8478,84.550568
1484.9193,84.572395
1482.9908,84.537750
1481.0624,84.511909
1479.1339,84.472534
1477.2054,84.516846
1475.2770,84.592270
1473.3485,84.632050
1471.4200,84.605431
1469.4916,84.663200
1467.5631,84.735664
1465.6346,84.830772
1463.7062,84.866310
1461.7777,84.923706
1459.8492,85.007324
1457.9208,85.072327
1455.9923,84.996490
1454.0638,85.057259
1452.1354,85.204140
1450.2069,85.340591
1448.2784,85.468544
1446.3500,85.556412
1444.4215,85.615723
1442.4930,85.761147
1440.5646,85.963409
1438.6361,86.232559
1436.7076,86.443588
1434.7792,86.640327
1432.8507,86.951675
1430.9222,87.302063
1428.9938,87.689484
1427.0653,88.114426
1425.1368,88.516922
1423.2084,88.979340
1421.2799,89.564789
1419.3514,90.159286
1417.4230,90.689468
1415.4945,91.256546
1413.5660,91.876511
1411.6376,92.527084
1409.7091,93.155083
1407.7806,93.737457
1405.8522,94.345825
1403.9237,94.946129
1401.9952,95.478012
1400.0668,95.944412
1398.1383,96.350807
1396.2098,96.787384
1394.2814,97.167305
1392.3529,97.452675
1390.4244,97.742157
1388.4960,98.002197
1386.5675,98.283112
1384.6390,98.624405
1382.7106,98.910568
1380.7821,99.122665
1378.8536,99.387589
1376.9252,99.655556
1374.9967,99.873970
1373.0682,100.108604
1371.1398,100.362595
1369.2113,100.288696
1367.2828,100.126770
1365.3544,99.928154
1363.4259,99.685295
1361.4974,99.401382
1359.5690,99.122070
1357.6405,98.773468
1355.7120,98.364334
1353.7836,97.942924
1351.8551,97.502754
1349.9266,97.000710
1347.9982,96.504776
1346.0697,96.024918
1344.1412,95.523628
1342.2128,94.995758
1340.2843,94.494026
1338.3558,94.042221
1336.4274,93.628098
1334.4989,93.242462
1332.5704,92.882957
1330.6420,92.504112
1328.7135,92.131020
1326.7850,91.805611
1324.8566,91.528618
1322.9281,91.325912
1320.9996,91.205086
1319.0712,91.096924
1317.1427,90.999817
1315.2142,90.988831
1313.2858,90.979996
1311.3573,90.978897
1309.4288,91.055710
1307.5004,91.156235
1305.5719,91.218445
1303.6434,91.267654
1301.7150,91.376778
1299.7865,91.504333
1297.8580,91.553284
1295.9296,91.594017
1294.0011,91.652275
1292.0726,91.748749
1290.1442,91.802643
1288.2157,91.852982
1286.2872,91.924576
1284.3588,91.995323
1282.4303,92.069542
1280.5018,92.199326
1278.5734,92.381775
1276.6449,92.528931
1274.7164,92.633438
1272.7880,92.723717
1270.8595,92.800537
1268.9310,92.946686
1267.0026,93.035965
1265.0741,93.138237
1263.1456,93.285797
1261.2172,93.443916
1259.2887,93.659882
1257.3602,93.852608
1255.4318,94.010498
1253.5033,94.236549
1251.5748,94.444817
1249.6464,94.608109
1247.7179,94.882294
1245.7894,95.252350
1243.8610,95.567276
1241.9325,95.939865
1240.0040,96.405540
1238.0756,96.849556
1236.1471,97.284203
1234.2187,97.704124
1232.2902,98.056931
1230.3617,98.369057
1228.4333,98.666092
1226.5048,98.874184
1224.5763,99.030731
1222.6479,99.224472
1220.7194,99.430435
1218.7909,99.586121
1216.8625,99.698914
1214.9340,99.772636
1213.0055,99.793716
1211.0771,99.781616
1209.1486,99.659027
1207.2201,99.525566
1205.2917,99.408554
1203.3632,99.180504
1201.4347,98.935974
1199.5063,98.797096
1197.5778,98.699509
1195.6493,98.641319
1193.7209,98.557266
1191.7924,98.440659
1189.8639,98.353630
1187.9355,98.211281
1186.0070,98.119713
1184.0785,97.971100
1182.1501,97.700737
1180.2216,97.423141
1178.2931,97.144257
1176.3647,96.788284
1174.4362,96.415443
1172.5077,96.030197
1170.5793,95.593010
1168.6508,95.202133
1166.7223,94.840607
1164.7939,94.448524
1162.8654,94.143036
1160.9369,93.816750
1159.0085,93.455452
1157.0800,93.152145
1155.1515,92.917213
1153.2231,92.710732
1151.2946,92.540115
1149.3661,92.407341
1147.4377,92.301102
1145.5092,92.207542
1143.5807,92.194366
1141.6523,92.236595
1139.7238,92.245544
1137.7953,92.243744
1135.8669,92.307480
1133.9384,92.342575
1132.0099,92.281639
1130.0815,92.256721
1128.1530,92.228470
1126.2245,92.098694
1124.2961,91.972237
1122.3676,91.839088
1120.4391,91.747719
1118.5107,91.705956
1116.5822,91.643723
1114.6537,91.522736
1112.7253,91.383118
1110.7968,91.278839
1108.8683,91.197021
1106.9399,91.173248
1105.0114,91.223396
1103.0829,91.185707
1101.1545,91.144081
1099.2260,91.086998
1097.2975,91.076866
1095.3691,91.127838
1093.4406,91.175949
1091.5121,91.233322
1089.5837,91.294777
1087.6552,91.292763
1085.7267,91.268517
1083.7983,91.296860
1081.8698,91.345886
1079.9413,91.345482
1078.0129,91.314560
1076.0844,91.300697
1074.1559,91.251358
1072.2275,91.128517
1070.2990,91.043396
1068.3705,90.995117
1066.4421,90.911858
1064.5136,90.710770
1062.5851,90.462440
1060.6567,90.232986
1058.7282,90.035095
1056.7997,89.892487
1054.8713,89.786278
1052.9428,89.672394
1051.0143,89.601639
1049.0859,89.539291
1047.1574,89.465790
1045.2289,89.483261
1043.3005,89.566765
1041.3720,89.674713
1039.4435,89.712662
1037.5151,89.755203
1035.5866,89.796661
1033.6581,89.737770
1031.7297,89.656631
1029.8012,89.649414
1027.8727,89.686020
1025.9443,89.725182
1024.0158,89.689957
1022.0873,89.603012
1020.1589,89.535301
1018.2304,89.471748
1016.3019,89.436218
1014.3735,89.419128
1012.4450,89.344612
1010.5165,89.198242
1008.5881,89.027206
1006.6596,88.907494
1004.7311,88.832397
1002.8027,88.748451
1000.8742,88.614204
998.9457,88.526604
997.0173,88.478020
995.0888,88.514626
993.1603,88.597290
991.2319,88.613083
989.3034,88.630188
987.3749,88.611801
985.4465,88.582733
983.5180,88.563103
981.5895,88.542412
979.6611,88.527931
977.7326,88.499969
975.8041,88.483162
973.8757,88.482368
971.9472,88.510162
970.0187,88.575607
968.0903,88.585373
966.1618,88.645180
964.2333,88.708298
962.3049,88.825760
960.3764,88.914040
958.4479,88.967789
956.5195,89.032494
954.5910,89.040619
952.6625,89.050774
950.7341,89.019127
948.8056,88.987190
946.8771,88.972816
944.9487,88.996643
943.0202,89.072739
941.0917,89.158859
939.1633,89.227272
937.2348,89.354858
935.3063,89.568436
933.3779,89.849480
931.4494,90.206444
929.5209,90.599274
927.5925,90.935822
925.6640,91.179909
923.7355,91.446754
921.8071,91.672592
919.8786,91.937874
917.9501,92.169739
916.0217,92.261131
914.0932,92.334724
912.1647,92.451653
910.2363,92.543709
908.3078,92.599380
906.3793,92.564423
904.4509,92.537849
902.5224,92.522957
900.5939,92.512878
898.6655,92.505890
896.7370,92.506500
894.8085,92.428719
892.8801,92.353249
890.9516,92.356697
889.0231,92.440826
887.0947,92.505646
885.1662,92.526291
883.2377,92.603035
881.3093,92.692833
879.3808,92.814064
877.4523,92.940430
875.5239,93.058113
873.5954,93.291199
871.6669,93.517014
869.7385,93.680183
867.8100,93.882202
865.8815,94.085342
863.9531,94.306099
862.0246,94.580048
860.0961,94.896309
858.1677,95.163284
856.2392,95.491524
854.3107,95.798218
852.3823,95.993324
850.4538,96.160156
848.5253,96.333450
846.5969,96.665703
844.6684,96.968353
842.7399,97.283722
840.8115,97.624290
838.8830,97.959038
836.9545,98.303131
835.0261,98.667305
833.0976,99.014015
831.1691,99.532608
829.2407,100.066223
827.3122,100.481827
825.3837,100.711250
823.4553,100.457016
821.5268,99.348625
819.5983,97.278801
817.6699,94.734093
815.7414,92.203789
813.8129,89.769279
811.8845,87.589249
809.9560,85.905609
808.0275,84.962746
806.0991,85.136749
804.1706,86.257492
802.2421,87.761040
800.3137,89.218384
798.3852,90.442123
796.4567,91.484291
794.5283,92.286385
792.5998,92.835403
790.6713,93.253136
788.7429,93.578903
786.8144,93.965347
784.8859,94.500900
782.9575,95.032379
781.0290,95.498901
779.1006,95.842896
777.1721,96.055275
775.2436,96.317932
773.3152,96.561707
771.3867,96.674179
769.4582,96.779694
767.5298,97.029556
765.6013,97.283379
763.6728,97.412857
761.7444,97.459579
759.8159,97.530106
757.8874,97.579697
755.9590,97.599808
754.0305,97.638756
752.1020,97.624695
750.1736,97.689438
748.2451,97.707291
746.3166,97.586319
744.3882,97.611099
742.4597,97.819061
740.5312,98.027702
738.6028,98.293938
736.6743,98.571068
734.7458,98.863815
732.8174,99.128708
730.8889,99.357338
728.9604,99.634995
727.0320,99.770889
725.1035,99.830307
723.1750,99.865372
721.2466,99.797264
719.3181,99.821808
717.3896,99.930321
715.4612,100.081917
713.5327,100.093513
711.6042,100.026932
709.6758,100.011238
707.7473,99.981392
705.8188,99.967140
703.8904,100.093590
701.9619,100.124863
700.0334,100.046425
698.1050,100.059540
696.1765,100.100914
694.2480,100.071442
692.3196,100.089821
690.3911,100.088226
688.4626,100.057854
686.5342,100.074341
684.6057,100.105011
682.6772,100.039726
680.7488,100.028336
678.8203,100.065445
676.8918,100.084129
674.9634,100.058060
673.0349,100.110565
671.1064,100.163361
669.1780,100.154976
667.2495,100.114098
665.3210,100.101494
663.3926,100.070168
661.4641,100.037239
659.5356,99.987305
657.6072,99.961922
655.6787,99.955910
653.7502,100.004601
651.8218,100.059319
649.8933,100.080696
647.9648,99.997765
646.0364,99.991135
644.1079,100.075790
642.1794,100.049294
640.2510,100.006714
638.3225,100.099487
636.3940,100.158577
634.4656,100.120216
632.5371,100.093414
630.6086,100.109390
628.6802,100.169907
626.7517,100.238571
624.8232,100.190193
622.8948,100.217232
620.9663,100.204414
619.0378,100.043243
617.1094,99.930756
615.1809,99.813400
613.2524,99.760147
611.3240,99.827972
609.3955,99.847198
607.4670,99.799423
605.5386,99.833794
603.6101,99.836601
601.6816,99.737770
599.7532,99.839714
597.8247,99.858917
595.8962,99.798500
593.9678,99.812965
592.0393,99.707947
590.1108,99.647118
588.1824,99.621124
586.2539,99.646294
584.3254,99.702911
582.3970,99.637825
580.4685,99.600433
578.5400,99.550606
576.6116,99.442741
574.6831,99.510590
572.7546,99.649551
570.8262,99.599396
568.8977,99.352867
566.9692,99.251587
565.0408,99.352158
563.1123,99.538475
561.1838,99.500961
559.2554,99.313797
557.3269,99.278305
555.3984,99.334282
553.4700,99.245934
551.5415,99.092163
549.6130,99.045029
547.6846,99.144676
545.7561,99.211197
543.8276,99.275192
541.8992,99.230125
539.9707,99.279633
538.0422,99.430168
536.1138,99.491661
534.1853,99.467064
532.2568,99.571724
530.3284,99.635612
528.3999,99.658943
526.4714,99.818520
524.5430,99.981544
